MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Id,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasW,Heating_Grav,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,BsmtFullBath_1.0,BsmtFullBath_2.0,BsmtFullBath_3.0,BsmtHalfBath_1.0,BsmtHalfBath_2.0,FullBath_1,FullBath_2,FullBath_3,FullBath_4,HalfBath_1,HalfBath_2,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
60,4.0,68.0,7379,2,1,2,1,1.0,1,3,Somerst,3,3,1.0,4,8,5,2000,2000,2,2,15.0,15.0,4,0.0,1504,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,484.0,0.0,491.0,975.0,975,873,0,1848,3,1,4,7,7.0,1,3,Attchd,2000.0,2,2.0,592.0,3,3,3,280,184,0,0,0,0,0,4,2010,WD,Normal
20,4.0,80.0,8000,2,1,1,1,1.0,1,3,Somerst,3,3,1.0,1,7,5,2002,2002,2,2,15.0,15.0,4,0.0,1505,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,833.0,0.0,659.0,1492.0,1492,0,0,1492,3,1,4,6,7.0,1,4,Attchd,2002.0,2,2.0,596.0,3,3,3,277,137,0,0,0,0,0,4,2010,WD,Normal
20,1.0,,10456,2,1,2,1,1.0,1,3,NWAmes,3,3,1.0,1,6,6,1967,1967,4,2,7.0,7.0,2,120.0,1506,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,506.0,0.0,1323.0,1829.0,1829,0,0,1829,4,1,3,8,7.0,0,0,Attchd,1967.0,2,2.0,535.0,3,3,3,0,76,0,0,0,0,0,5,2010,WD,Normal
60,1.0,80.0,10791,2,1,1,1,1.0,1,3,NWAmes,3,3,1.0,4,6,5,1993,1993,2,2,9.0,9.0,4,0.0,1507,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1137.0,0.0,143.0,1280.0,1280,1215,0,2495,4,1,4,9,7.0,1,3,Attchd,1993.0,1,2.0,660.0,3,3,3,224,32,0,0,0,0,0,3,2010,WD,Normal
50,1.0,,18837,2,1,2,1,1.0,1,3,NWAmes,3,3,1.0,2,6,5,1978,1978,2,2,9.0,9.0,4,0.0,1508,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,687.0,46.0,491.0,1224.0,1287,604,0,1891,3,1,3,7,7.0,1,3,Attchd,1978.0,2,2.0,678.0,3,3,3,0,69,0,0,0,0,0,4,2010,WD,Normal
60,1.0,80.0,9600,2,1,1,1,1.0,1,3,NWAmes,3,3,1.0,4,6,6,1971,1971,2,2,9.0,9.0,4,0.0,1509,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,329.0,0.0,386.0,715.0,930,715,0,1645,4,1,3,7,7.0,0,0,Attchd,1971.0,2,2.0,441.0,3,3,3,0,78,0,0,0,0,0,6,2010,WD,Normal
20,1.0,80.0,9600,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,5,1966,1966,4,2,15.0,15.0,2,172.0,1510,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,698.0,0.0,534.0,1232.0,1232,0,0,1232,3,1,3,6,7.0,0,0,Attchd,1966.0,2,2.0,490.0,3,3,3,0,224,0,0,0,0,0,4,2010,WD,Normal
20,1.0,90.0,9900,2,1,1,1,1.0,2,3,NAmes,3,3,1.0,1,5,5,1966,1966,4,2,7.0,7.0,4,0.0,1511,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1059.0,0.0,150.0,1209.0,1209,0,0,1209,3,1,3,6,7.0,0,0,Attchd,1966.0,2,2.0,504.0,3,3,3,0,0,120,0,0,0,0,4,2010,ConLD,Normal
20,1.0,88.0,9680,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,6,1967,1967,2,2,16.0,11.0,2,268.0,1512,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1010.0,0.0,500.0,1510.0,1510,0,0,1510,3,1,4,6,7.0,0,0,Attchd,1967.0,2,2.0,517.0,3,3,3,0,40,0,0,204,0,0,4,2010,WD,Normal
80,1.0,,10600,2,2,2,1,1.0,1,3,NAmes,3,3,1.0,8,6,5,1964,1964,2,2,7.0,7.0,4,0.0,1513,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,533.0,533.0,1131,644,0,1775,3,1,3,8,7.0,0,0,Attchd,1964.0,1,2.0,480.0,3,3,3,0,172,0,0,0,0,0,5,2010,COD,Family
90,1.0,98.0,13260,2,1,2,1,1.0,1,3,NAmes,3,3,,1,5,6,1962,2001,4,2,7.0,7.0,2,144.0,1514,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1500.0,0.0,228.0,1728.0,1728,0,0,1728,6,2,3,10,7.0,0,0,None,None,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,1,2010,Oth,Abnorml
50,1.0,68.0,9724,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,2,5,7,1952,2002,2,2,9.0,9.0,2,265.0,1515,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,670.0,0.0,470.0,1140.0,1929,532,0,2461,3,1,3,7,5.0,2,4,Detchd,1994.0,1,2.0,400.0,3,3,3,0,0,0,0,0,0,0,3,2010,WD,Normal
50,1.0,120.0,17360,2,1,1,1,1.0,2,3,NAmes,1,3,1.0,2,6,6,1949,1950,2,2,9.0,9.0,5,340.0,1516,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,300.0,0.0,482.0,782.0,1019,537,0,1556,3,1,3,6,7.0,1,4,Attchd,1949.0,1,2.0,470.0,3,3,3,0,0,150,0,0,0,0,1,2010,WD,Normal
85,1.0,75.0,11380,2,1,2,1,1.0,1,3,NAmes,3,3,1.0,7,6,8,1966,2008,2,2,7.0,7.0,2,216.0,1517,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,944.0,0.0,136.0,1080.0,1128,0,0,1128,2,1,4,5,7.0,1,4,Attchd,1966.0,1,1.0,315.0,3,3,3,238,0,0,0,0,0,1500,1,2010,WD,Normal
90,1.0,70.0,8267,2,1,1,1,1.0,2,3,NAmes,2,3,,1,5,5,1958,1958,2,2,7.0,7.0,4,0.0,1518,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,1604.0,1604.0,1604,0,0,1604,4,2,3,8,7.0,0,0,Attchd,1958.0,1,2.0,576.0,3,3,3,42,0,0,0,0,0,0,3,2010,WD,Normal
20,1.0,70.0,8197,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,7,5,2003,2009,2,2,15.0,15.0,2,506.0,1519,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1188.0,0.0,292.0,1480.0,1480,0,0,1480,3,1,4,7,7.0,0,0,Attchd,2003.0,2,2.0,620.0,3,3,3,252,73,0,0,0,0,300,2,2010,WD,Normal
20,1.0,,8050,2,1,2,1,1.0,1,3,NAmes,3,3,1.0,1,5,5,1959,1959,4,2,9.0,9.0,2,150.0,1520,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,856.0,162.0,125.0,1143.0,1143,0,0,1143,3,1,3,6,7.0,0,0,Attchd,1959.0,2,1.0,308.0,3,3,3,0,0,0,0,0,0,0,5,2010,WD,Normal
20,1.0,87.0,10725,2,1,2,1,1.0,1,3,NAmes,3,3,1.0,1,5,5,1959,1959,4,2,9.0,9.0,2,91.0,1521,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,936.0,0.0,270.0,1206.0,1206,0,0,1206,3,1,3,6,7.0,0,0,Attchd,1959.0,2,1.0,312.0,3,3,3,0,21,0,0,0,0,0,5,2010,WD,Normal
20,1.0,80.0,10032,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,6,5,1959,1959,2,2,16.0,16.0,5,432.0,1522,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,734.0,0.0,510.0,1244.0,1580,0,0,1580,3,1,3,6,7.0,2,4,Attchd,1956.0,1,2.0,440.0,3,3,3,0,28,0,0,160,0,0,6,2010,WD,Normal
50,1.0,60.0,8382,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,2,4,5,1956,1956,2,2,9.0,9.0,4,0.0,1523,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,832.0,832.0,832,505,0,1337,3,1,3,5,7.0,0,0,Attchd,1956.0,1,1.0,263.0,3,3,3,0,0,0,0,0,0,0,2,2010,WD,Normal
20,1.0,60.0,10950,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,7,1952,1952,2,2,17.0,,4,0.0,1524,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,339.0,0.0,525.0,864.0,1064,0,0,1064,2,1,2,4,7.0,0,0,Detchd,1952.0,1,1.0,318.0,3,3,3,0,0,0,0,0,0,0,5,2010,WD,Normal
20,1.0,119.0,10895,2,1,1,1,1.0,2,3,NAmes,3,3,1.0,1,5,6,1955,1955,2,2,9.0,9.0,4,0.0,1525,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,648.0,0.0,324.0,972.0,972,0,0,972,3,1,3,5,7.0,0,0,Attchd,1955.0,1,1.0,305.0,3,3,3,0,0,205,0,0,0,0,6,2010,WD,Normal
190,1.0,70.0,13587,2,1,1,1,1.0,1,3,NAmes,3,3,,1,5,5,1958,1958,2,2,9.0,9.0,4,0.0,1526,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,532.0,0.0,456.0,988.0,988,0,0,988,2,1,3,5,7.0,0,0,Attchd,1958.0,1,1.0,264.0,3,3,3,0,0,0,0,0,0,0,4,2010,WD,Abnorml
30,1.0,65.0,7898,2,1,1,1,1.0,2,3,NAmes,3,3,1.0,1,4,7,1920,1994,2,2,9.0,9.0,4,0.0,1527,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,576.0,576.0,985,0,0,985,2,1,3,4,7.0,0,0,Detchd,1989.0,1,2.0,676.0,3,3,1,0,0,0,0,0,0,0,4,2010,WD,Normal
50,1.0,60.0,8064,2,1,1,1,1.0,1,3,NAmes,1,3,1.0,2,6,8,1948,2004,2,2,17.0,,4,0.0,1528,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,481.0,174.0,161.0,816.0,816,408,0,1224,3,1,3,5,7.0,0,0,Detchd,1950.0,1,1.0,280.0,3,3,3,414,0,0,0,0,0,0,5,2010,WD,Normal
20,1.0,81.0,7635,2,1,2,1,1.0,2,3,NAmes,3,3,1.0,1,5,6,1960,1960,2,2,4.0,16.0,4,0.0,1529,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,588.0,350.0,237.0,1175.0,1175,0,0,1175,3,1,3,6,7.0,0,0,Detchd,1960.0,2,2.0,484.0,3,3,3,0,0,0,0,0,0,0,6,2010,WD,Normal
20,1.0,80.0,9760,2,1,1,1,1.0,1,2,NAmes,3,3,1.0,1,6,7,1963,1984,4,2,16.0,16.0,2,218.0,1530,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,717.0,263.0,415.0,1395.0,1395,0,0,1395,2,1,3,7,6.0,1,3,Attchd,1963.0,2,2.0,440.0,3,3,3,657,0,113,0,240,0,0,5,2010,WD,Normal
50,2.0,60.0,4800,2,1,1,1,1.0,2,3,OldTown,3,3,1.0,2,4,5,1900,1954,4,2,16.0,16.0,2,771.0,1531,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,48.0,0.0,661.0,709.0,1157,687,0,1844,3,1,3,9,5.0,2,4,Basment,1900.0,1,1.0,240.0,3,3,3,84,0,0,0,0,0,0,1,2010,COD,Abnorml
30,2.0,56.0,4485,2,3,1,1,1.0,1,3,OldTown,1,3,1.0,1,5,7,1920,1950,2,2,16.0,16.0,4,0.0,1532,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,579.0,0.0,357.0,936.0,936,0,0,936,2,1,3,5,7.0,1,4,None,None,0,0.0,0.0,0,0,2,51,0,135,0,0,0,0,5,2010,WD,Normal
20,2.0,69.0,5805,2,3,1,2,1.0,1,2,OldTown,3,3,1.0,1,5,7,1957,1957,4,2,9.0,9.0,4,0.0,1533,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,274.0,1073.0,0.0,1347.0,1347,0,0,1347,3,1,4,6,7.0,0,0,Detchd,1957.0,1,2.0,551.0,3,3,3,0,0,0,0,0,0,0,6,2010,WD,Normal
45,2.0,50.0,6900,2,1,1,1,1.0,2,3,OldTown,3,3,1.0,2,6,7,1938,2000,2,2,9.0,9.0,4,0.0,1534,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.0,0.0,827.0,827.0,827,424,0,1251,3,1,2,6,7.0,0,0,Detchd,1938.0,1,1.0,240.0,2,3,1,0,0,0,0,0,0,0,1,2010,WD,Normal
50,2.0,69.0,11851,2,1,1,1,1.0,1,3,OldTown,1,3,1.0,2,5,7,1948,2009,2,2,15.0,15.0,4,0.0,1535,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,780.0,0.0,247.0,1027.0,1027,606,0,1633,3,1,4,7,7.0,1,4,Detchd,1948.0,1,1.0,240.0,3,3,3,0,100,126,0,0,0,0,6,2010,WD,Normal
50,2.0,,8239,2,1,1,1,1.0,1,3,OldTown,1,3,1.0,2,5,6,1920,1962,2,2,9.0,9.0,4,0.0,1536,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,176.0,0.0,832.0,1008.0,1060,185,0,1245,3,1,3,6,7.0,0,0,Detchd,1962.0,1,1.0,315.0,3,3,3,0,0,334,0,0,0,0,3,2010,WD,Normal
30,2.0,68.0,9656,2,1,1,1,1.0,1,3,OldTown,3,3,1.0,1,2,2,1923,1970,2,2,1.0,,4,0.0,1537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,678.0,678.0,832,0,0,832,2,1,3,5,7.0,1,4,Detchd,1928.0,1,2.0,780.0,2,2,1,0,0,0,0,0,0,0,6,2010,WD,Abnorml
70,2.0,60.0,9600,2,3,1,1,1.0,2,3,OldTown,3,3,1.0,4,8,9,1900,2003,2,2,16.0,16.0,4,0.0,1538,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,930.0,930.0,930,636,0,1566,3,1,4,7,7.0,0,0,Detchd,1930.0,1,1.0,288.0,3,3,3,54,228,246,0,0,0,0,4,2010,WD,Abnorml
70,2.0,50.0,9000,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,4,8,9,1890,2002,2,2,16.0,16.0,4,0.0,1539,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,346.0,346.0,1157,1111,0,2268,3,1,4,7,7.0,0,0,Detchd,2003.0,1,2.0,624.0,3,3,1,0,108,0,0,0,0,0,4,2010,WD,Normal
190,2.0,100.0,9045,2,1,1,1,1.0,1,3,OldTown,3,3,,4,5,3,1910,1950,2,2,9.0,9.0,4,0.0,1540,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.0,0.0,840.0,840.0,1128,1128,0,2256,4,2,2,12,7.0,0,0,None,None,0,0.0,0.0,0,0,1,0,18,18,0,0,0,0,6,2010,WD,Abnorml
70,2.0,60.0,10560,2,1,1,1,1.0,1,3,OldTown,3,3,1.0,4,6,7,1922,1994,2,2,16.0,16.0,4,0.0,1541,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,283.0,0.0,455.0,738.0,868,602,0,1470,2,1,3,6,6.0,0,0,Detchd,1970.0,1,2.0,624.0,3,3,3,0,0,0,0,0,0,0,6,2010,WD,Normal
50,2.0,53.0,5830,2,1,1,1,1.0,2,3,BrkSide,2,2,1.0,2,5,6,1950,1997,2,2,9.0,9.0,4,0.0,1542,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,788.0,0.0,200.0,988.0,1030,582,0,1612,3,1,3,7,7.0,0,0,Detchd,1950.0,1,1.0,363.0,3,3,3,0,0,0,0,0,0,0,3,2010,WD,Normal
75,1.0,,7793,2,1,2,2,1.0,2,3,BrkSide,3,3,1.0,6,7,7,1922,2005,2,2,16.0,16.0,4,0.0,1543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,474.0,0.0,634.0,1108.0,1160,908,0,2068,3,1,4,8,7.0,1,4,Detchd,1928.0,1,1.0,315.0,3,3,3,0,0,60,0,0,0,0,5,2010,WD,Normal
30,2.0,50.0,5000,2,1,1,1,1.0,1,3,BrkSide,2,3,1.0,1,4,7,1925,1950,2,2,9.0,9.0,4,0.0,1544,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,188.0,0.0,577.0,765.0,765,0,0,765,2,1,4,4,7.0,0,0,Detchd,1926.0,1,1.0,200.0,2,3,2,135,0,41,0,0,0,0,4,2010,WD,Normal
50,2.0,50.0,6000,2,1,1,1,1.0,1,3,BrkSide,3,3,1.0,2,6,7,1939,1950,2,2,9.0,9.0,4,0.0,1545,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,452.0,12.0,144.0,608.0,608,524,0,1132,2,1,3,5,7.0,0,0,Detchd,1939.0,1,1.0,240.0,3,3,3,0,0,128,0,0,0,0,4,2010,WD,Abnorml
50,2.0,50.0,6000,2,1,1,1,1.0,1,3,BrkSide,3,3,1.0,2,6,6,1940,1950,2,2,9.0,9.0,4,0.0,1546,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,264.0,0.0,308.0,572.0,848,348,0,1196,3,1,3,6,7.0,2,4,Detchd,1973.0,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,3,2010,WD,Normal
50,2.0,53.0,6360,2,1,1,1,1.0,2,3,BrkSide,2,3,1.0,2,5,6,1942,1950,2,2,9.0,9.0,5,300.0,1547,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,360.0,159.0,316.0,835.0,955,498,0,1453,3,1,4,7,5.0,2,2,Detchd,1942.0,1,1.0,240.0,3,3,3,0,0,35,0,148,0,0,3,2010,WD,Normal
50,2.0,50.0,6000,2,1,1,1,1.0,1,3,BrkSide,3,3,1.0,2,6,7,1948,1950,2,2,16.0,16.0,4,0.0,1548,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,300.0,0.0,480.0,780.0,780,636,0,1416,3,1,3,6,7.0,0,0,Detchd,1948.0,1,1.0,312.0,3,3,2,221,0,48,0,0,0,0,3,2010,WD,Normal
50,2.0,52.0,6240,2,1,1,1,1.0,1,3,BrkSide,3,3,1.0,2,5,7,1936,1980,2,2,15.0,15.0,4,0.0,1549,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,276.0,0.0,252.0,528.0,548,492,0,1040,2,1,3,5,7.0,0,0,Detchd,1979.0,3,2.0,624.0,3,3,2,306,0,32,0,0,0,0,5,2010,WD,Normal
50,2.0,52.0,6240,2,1,1,1,1.0,1,3,BrkSide,3,3,1.0,2,5,5,1930,1950,2,2,9.0,9.0,4,0.0,1550,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,448.0,0.0,480.0,928.0,928,608,0,1536,4,1,3,7,7.0,1,4,Detchd,1930.0,1,2.0,480.0,3,3,3,0,10,0,0,0,0,0,3,2010,WD,Normal
