Id_x,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,BsmtFullBath_1,BsmtFullBath_2,BsmtFullBath_3,BsmtHalfBath_1,BsmtHalfBath_2,FullBath_1,FullBath_2,FullBath_3,HalfBath_1,HalfBath_2,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
46,120,1.0,61.0,7658,2,1,1,1,1,1,3,NridgHt,3,3,4.0,1,9,5,2005,2005,4,2,9,9.0,2,412.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,456,0,1296,1752,1752,0,0,1752,2,1,5,6,7,1,4,Attchd,2005.0,2,2,576,3,3,3,196,82,0,0,0,0,0,2,2010,WD,Normal,319900
47,50,1.0,48.0,12822,2,1,2,1,1,3,3,Mitchel,3,3,1.0,2,7,5,2003,2003,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1351,0,83,1434,1518,631,0,2149,1,1,4,6,7,1,5,Attchd,2003.0,2,2,670,3,3,3,168,43,0,0,198,0,0,8,2009,WD,Abnorml,239686
48,20,4.0,84.0,11096,2,1,1,1,1,1,3,Somerst,3,3,1.0,1,8,5,2006,2006,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,24,0,1632,1656,1656,0,0,1656,3,1,4,7,7,0,0,Attchd,2006.0,2,3,826,3,3,3,0,146,0,0,0,0,0,7,2007,WD,Normal,249700
49,190,2.0,33.0,4456,2,1,1,1,1,1,3,OldTown,3,3,,4,4,5,1920,2008,2,2,9,9.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,736,736,736,716,0,1452,2,3,3,8,7,0,0,None,1980.0,0,0,0,0,0,1,0,0,102,0,0,0,0,6,2009,New,Partial,113000
50,20,1.0,66.0,7742,2,1,1,1,1,1,3,Sawyer,3,3,1.0,1,5,7,1966,1966,2,2,7,7.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,763,0,192,955,955,0,0,955,3,1,3,6,7,0,0,Attchd,1966.0,1,1,386,3,3,3,0,0,0,0,0,0,0,1,2007,WD,Normal,127000
51,60,1.0,,13869,2,1,3,1,1,2,3,Gilbert,3,3,1.0,4,6,6,1997,1997,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,182,0,612,794,794,676,0,1470,3,1,3,6,7,0,0,Attchd,1997.0,3,2,388,3,3,3,0,75,0,0,0,0,0,7,2007,WD,Normal,177000
52,50,2.0,52.0,6240,2,1,1,1,1,1,3,BrkSide,3,3,1.0,2,6,6,1934,1950,2,2,16,16.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,816,816,816,0,360,1176,3,1,3,6,7,1,4,Detchd,1985.0,1,2,528,3,3,3,112,0,0,0,0,0,400,9,2006,WD,Normal,114500
53,90,2.0,110.0,8472,1,1,3,2,1,2,2,IDOTRR,4,3,,1,5,5,1963,1963,2,2,16,16.0,4,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,104,712,0,816,816,0,0,816,2,1,3,5,7,0,0,CarPort,1963.0,1,2,516,3,3,3,106,0,0,0,0,0,0,5,2010,WD,Normal,110000
54,20,1.0,68.0,50271,2,1,2,4,1,1,3,Veenker,3,3,1.0,1,9,5,1981,1987,2,8,17,,4,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1810,0,32,1842,1842,0,0,1842,0,1,4,5,7,1,4,Attchd,1981.0,3,3,894,3,3,3,857,72,0,0,0,0,0,11,2006,WD,Normal,385000
55,80,1.0,60.0,7134,2,1,1,2,1,1,2,NAmes,3,3,1.0,8,5,5,1955,1955,2,2,9,9.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,384,0,0,384,1360,0,0,1360,3,1,3,6,6,1,3,Detchd,1962.0,1,2,572,3,3,3,0,50,0,0,0,0,0,2,2007,WD,Normal,130000
56,20,1.0,100.0,10175,2,1,2,1,1,1,3,NAmes,3,3,1.0,1,6,5,1964,1964,2,2,7,11.0,2,272.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,490,0,935,1425,1425,0,0,1425,3,1,3,7,7,1,4,Attchd,1964.0,2,2,576,3,3,3,0,0,0,407,0,0,0,7,2008,WD,Normal,180500
57,160,4.0,24.0,2645,2,2,1,1,1,1,3,Somerst,3,3,,4,8,5,1999,2000,2,2,9,9.0,2,456.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,649,0,321,970,983,756,0,1739,3,1,4,7,7,0,0,Attchd,1999.0,3,2,480,3,3,3,115,0,0,0,0,0,0,8,2009,WD,Abnorml,172500
58,60,1.0,89.0,11645,2,1,2,1,1,2,3,CollgCr,3,3,1.0,4,7,5,2004,2004,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,860,860,860,860,0,1720,3,1,4,7,7,0,0,Attchd,2004.0,2,2,565,3,3,3,0,70,0,0,0,0,0,8,2006,WD,Normal,196500
59,60,1.0,66.0,13682,2,1,3,3,1,3,3,StoneBr,3,3,1.0,4,10,5,2006,2006,4,2,15,15.0,2,1031.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1410,1410,1426,1519,0,2945,3,1,4,10,7,1,4,BuiltIn,2006.0,3,3,641,3,3,3,192,0,37,0,0,0,0,10,2006,New,Partial,438780
60,20,1.0,60.0,7200,2,1,1,2,1,1,3,CollgCr,3,3,1.0,1,5,7,1972,1972,2,2,7,7.0,4,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,632,0,148,780,780,0,0,780,2,1,3,4,7,0,0,Detchd,1973.0,1,1,352,3,3,3,196,0,0,0,0,0,0,1,2008,WD,Normal,124900
61,20,1.0,63.0,13072,2,1,1,1,1,1,3,SawyerW,9,3,1.0,1,6,5,2004,2004,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,941,0,217,1158,1158,0,0,1158,3,1,4,5,7,0,0,Detchd,2006.0,1,2,576,3,3,3,0,50,0,0,0,0,0,5,2006,New,Partial,158000
62,75,2.0,60.0,7200,2,1,1,1,1,1,3,IDOTRR,3,3,1.0,6,5,7,1920,1996,2,2,9,9.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,530,530,581,530,0,1111,3,1,2,6,7,0,0,Detchd,1935.0,1,1,288,3,3,1,0,0,144,0,0,0,0,3,2007,WD,Normal,101000
63,120,1.0,44.0,6442,2,1,2,1,1,1,3,NridgHt,3,3,4.0,1,8,5,2006,2006,2,2,15,15.0,5,178.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,24,0,1346,1370,1370,0,0,1370,2,1,4,6,7,1,4,Attchd,2006.0,2,2,484,3,3,3,120,49,0,0,0,0,0,10,2007,WD,Normal,202500
64,70,2.0,50.0,10300,2,1,2,2,1,1,3,OldTown,5,2,1.0,4,7,6,1921,1950,2,2,14,14.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,576,576,902,808,0,1710,3,1,3,9,7,0,0,Detchd,1990.0,1,2,480,3,3,3,12,11,64,0,0,0,0,4,2010,WD,Normal,140000
65,60,1.0,,9375,2,1,1,1,1,1,3,CollgCr,3,3,1.0,4,7,5,1997,1998,2,2,15,15.0,2,573.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,739,0,318,1057,1057,977,0,2034,3,1,4,8,7,0,0,Attchd,1998.0,2,2,645,3,3,3,576,36,0,0,0,0,0,2,2009,WD,Normal,219500
66,60,1.0,76.0,9591,2,1,1,1,1,1,3,NridgHt,3,3,1.0,4,8,5,2004,2005,2,2,15,15.0,2,344.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1143,1143,1143,1330,0,2473,4,1,4,9,7,1,4,BuiltIn,2004.0,2,3,852,3,3,3,192,151,0,0,0,0,0,10,2007,WD,Normal,317000
67,20,1.0,,19900,2,1,1,1,1,1,3,NAmes,7,3,1.0,1,7,5,1970,1989,2,2,11,11.0,2,287.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,912,0,1035,1947,2207,0,0,2207,3,1,3,7,6,1,4,Attchd,1970.0,2,2,576,3,3,3,301,0,0,0,0,0,0,7,2010,WD,Normal,180000
68,20,1.0,72.0,10665,2,1,2,1,1,1,3,CollgCr,3,3,1.0,1,7,5,2003,2003,2,2,15,15.0,2,167.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1013,0,440,1453,1479,0,0,1479,3,1,4,7,7,0,0,Attchd,2003.0,2,2,558,3,3,3,144,29,0,0,0,0,0,6,2007,WD,Normal,226000
69,30,2.0,47.0,4608,2,1,1,1,1,2,3,OldTown,1,3,1.0,1,4,6,1945,1950,2,2,9,9.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,747,747,747,0,0,747,2,1,3,4,7,0,0,Attchd,1945.0,1,1,220,3,3,3,0,0,0,0,0,0,0,6,2010,WD,Normal,80000
70,50,1.0,81.0,15593,2,1,1,1,1,2,3,ClearCr,3,3,1.0,2,7,4,1953,1953,2,2,4,,4,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,603,0,701,1304,1304,983,0,2287,3,1,3,7,7,1,3,Attchd,1953.0,3,2,667,3,3,3,0,21,114,0,0,0,0,7,2006,WD,Normal,225000
71,20,1.0,95.0,13651,2,1,2,1,1,1,3,NAmes,3,3,1.0,1,7,6,1973,1973,2,2,11,11.0,2,1115.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1880,0,343,2223,2223,0,0,2223,3,1,3,8,7,2,4,Attchd,1973.0,3,2,516,3,3,3,300,0,0,0,0,0,0,2,2007,WD,Normal,244000
72,20,1.0,69.0,7599,2,1,1,1,1,2,3,Mitchel,3,3,1.0,1,4,6,1982,2006,2,2,7,11.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,565,0,280,845,845,0,0,845,2,1,3,4,7,0,0,Detchd,1987.0,1,2,360,3,3,3,0,0,0,0,0,0,0,6,2007,WD,Normal,129500
73,60,1.0,74.0,10141,2,1,2,1,1,2,3,Gilbert,3,3,1.0,4,7,5,1998,1998,2,2,15,15.0,2,40.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,832,832,885,833,0,1718,3,1,3,7,7,1,3,Attchd,1998.0,3,2,427,3,3,3,0,94,0,0,291,0,0,12,2009,WD,Normal,185000
74,20,1.0,85.0,10200,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,5,7,1954,2003,2,2,16,16.0,2,104.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,320,362,404,1086,1086,0,0,1086,3,1,3,6,7,0,0,Attchd,1989.0,1,2,490,3,3,3,0,0,0,0,0,0,0,5,2010,WD,Normal,144900
75,50,2.0,60.0,5790,2,1,1,1,1,2,3,OldTown,3,3,1.0,4,3,6,1915,1950,3,2,15,15.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,840,840,840,765,0,1605,3,2,3,8,7,0,0,Detchd,1915.0,1,1,379,3,3,3,0,0,202,0,0,0,0,5,2010,WD,Normal,107400
76,180,2.0,21.0,1596,2,1,1,1,1,1,3,MeadowV,3,3,,8,4,5,1973,1973,2,2,6,,4,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,462,0,0,462,526,462,0,988,2,1,3,5,7,0,0,BuiltIn,1973.0,1,1,297,3,3,3,120,101,0,0,0,0,0,11,2009,WD,Normal,91000
77,20,1.0,,8475,2,1,2,1,1,1,3,NAmes,3,3,1.0,1,4,7,1956,1956,2,2,15,15.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,228,0,724,952,952,0,0,952,2,1,3,4,7,0,0,Detchd,1956.0,1,1,283,3,3,3,0,0,0,0,0,0,0,4,2008,WD,Normal,135750
78,50,2.0,50.0,8635,2,1,1,1,1,1,3,BrkSide,3,3,1.0,2,5,5,1948,2001,2,2,16,16.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,336,41,295,672,1072,213,0,1285,2,1,3,6,6,0,0,Detchd,1948.0,1,1,240,3,3,3,0,0,0,0,0,0,0,1,2008,WD,Normal,127000
79,90,1.0,72.0,10778,2,1,1,1,1,1,3,Sawyer,3,3,,1,4,5,1968,1968,4,2,7,7.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1768,1768,1768,0,0,1768,4,2,3,8,7,0,0,None,1980.0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,2010,WD,Normal,136500
80,50,2.0,60.0,10440,2,3,1,1,1,2,3,OldTown,3,3,1.0,4,5,6,1910,1981,2,2,16,16.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,440,440,682,548,0,1230,2,1,3,5,7,0,0,Detchd,1966.0,1,2,440,3,3,3,74,0,128,0,0,0,0,5,2009,WD,Normal,110000
81,60,1.0,100.0,13000,2,1,1,1,1,2,3,NAmes,3,3,1.0,4,6,6,1968,1968,2,2,15,15.0,2,576.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,448,0,448,896,1182,960,0,2142,4,1,4,8,7,1,4,Attchd,1968.0,3,1,509,3,3,3,0,72,0,0,252,0,0,6,2009,WD,Normal,193500
82,120,2.0,32.0,4500,2,1,1,1,1,4,3,Mitchel,3,3,4.0,1,6,5,1998,1998,4,2,15,15.0,2,443.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1201,0,36,1237,1337,0,0,1337,2,1,3,5,7,0,0,Attchd,1998.0,3,2,405,3,3,3,0,199,0,0,0,0,0,3,2006,WD,Normal,153500
83,20,1.0,78.0,10206,2,1,1,1,1,1,3,Somerst,3,3,1.0,1,8,5,2007,2007,2,2,15,15.0,5,468.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,33,0,1530,1563,1563,0,0,1563,3,1,4,6,7,1,4,Attchd,2007.0,2,3,758,3,3,3,144,99,0,0,0,0,0,10,2008,WD,Normal,245000
84,20,1.0,80.0,8892,2,1,2,1,1,1,3,NAmes,3,3,1.0,1,5,5,1960,1960,2,2,9,9.0,1,66.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1065,1065,1065,0,0,1065,3,1,3,6,7,0,0,Detchd,1974.0,1,2,461,3,3,3,74,0,0,0,0,0,0,7,2007,COD,Normal,126500
85,80,1.0,,8530,2,1,2,1,1,1,3,Gilbert,3,3,1.0,8,7,5,1995,1996,2,2,7,7.0,2,22.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,384,384,804,670,0,1474,3,1,3,7,7,1,3,BuiltIn,1995.0,3,2,400,3,3,3,120,72,0,0,0,0,700,5,2009,WD,Normal,168500
86,60,1.0,121.0,16059,2,1,1,1,1,2,3,NoRidge,3,3,1.0,4,8,5,1991,1992,4,2,7,7.0,2,284.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1288,1288,1301,1116,0,2417,4,1,4,9,7,1,3,Attchd,1991.0,1,2,462,3,3,3,127,82,0,0,0,0,0,4,2006,WD,Normal,260000
87,60,1.0,122.0,11911,2,1,3,1,1,1,3,Gilbert,3,3,1.0,4,6,5,2005,2005,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,684,684,684,876,0,1560,3,1,4,6,7,1,4,BuiltIn,2005.0,3,2,400,3,3,3,100,38,0,0,0,0,0,3,2009,WD,Normal,174000
88,160,4.0,40.0,3951,2,2,1,1,1,2,3,Somerst,3,3,4.0,4,6,5,2009,2009,2,2,15,15.0,5,76.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,612,612,612,612,0,1224,2,1,4,4,7,0,0,Detchd,2009.0,2,2,528,3,3,3,0,234,0,0,0,0,0,6,2009,New,Partial,164500
89,50,,105.0,8470,2,1,2,1,1,2,3,IDOTRR,2,2,1.0,2,3,2,1915,1982,4,2,11,11.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1013,1013,1013,0,513,1526,2,1,2,6,7,0,0,None,1980.0,0,0,0,0,0,1,0,0,156,0,0,0,0,10,2009,ConLD,Abnorml,85000
90,20,1.0,60.0,8070,2,1,1,1,1,1,3,CollgCr,3,3,1.0,1,4,5,1994,1995,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,588,0,402,990,990,0,0,990,3,1,3,5,7,0,0,None,1980.0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,2007,WD,Normal,123600
91,20,1.0,60.0,7200,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,4,5,1950,1950,2,2,4,16.0,4,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1040,0,0,1040,2,1,3,4,7,0,0,Detchd,1950.0,1,2,420,3,3,3,0,29,0,0,0,0,0,7,2006,WD,Normal,109900
92,20,1.0,85.0,8500,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,5,3,1961,1961,4,2,7,7.0,1,203.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,600,0,635,1235,1235,0,0,1235,2,1,3,6,7,0,0,Attchd,1961.0,1,2,480,3,3,3,0,0,0,0,0,0,0,12,2006,WD,Abnorml,98600
93,30,1.0,80.0,13360,2,3,2,3,1,1,3,Crawfor,3,3,1.0,1,5,7,1921,2006,2,2,16,16.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,713,0,163,876,964,0,0,964,2,1,3,5,7,0,0,Detchd,1921.0,1,2,432,3,3,3,0,0,44,0,0,0,0,8,2009,WD,Normal,163500
94,190,,60.0,7200,2,1,1,1,1,2,3,OldTown,3,3,,6,6,6,1910,1998,4,2,9,9.0,4,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1046,0,168,1214,1260,1031,0,2291,4,2,3,9,7,1,4,Detchd,1900.0,1,2,506,3,3,3,0,0,0,0,99,0,0,11,2007,WD,Normal,133900
